date,id_bat,conso
2014-02-09,P530B6,136.242154281
2014-02-09,P530B7,557.594197589
2014-02-09,P530B8,186.552531912
2014-02-09,P530B9,249.437037118
2014-02-09,P531B0,334.291140554
2014-02-09,P531B1,397.712059093
2014-02-09,P531B2,244.819444128
2014-02-09,P531B3,278.531884442
2014-02-09,P531B4,264.568201743
2014-02-09,P531B5,274.23139133
2014-02-09,P531B6,273.795453047
2014-02-09,P531B7,236.694476235
2014-02-09,P531B8,408.24677484
2014-02-09,P531B9,165.90987085
2014-02-09,P532B0,421.957783773
2014-02-09,P532B1,376.023353676
2014-02-09,P532B2,504.658198866
2014-02-09,P532B4,408.807955336
2014-02-09,P532B6,348.441243987
2014-02-09,P532B7,249.370105743
2014-02-09,P532B8,285.922030137
2014-02-09,P532B9,287.657994041
2014-02-09,P533B0,332.07217169
2014-02-09,P533B1,237.790022641
2014-02-09,P533B2,274.708747772
2014-02-09,P533B3,311.530137764
2014-02-09,P533B4,328.873459168
2014-02-09,P533B5,268.319819938
2014-02-09,P533B6,256.05260551
2014-02-09,P533B7,349.916162402
2014-02-09,P533B8,307.88080522
2014-02-09,P533B9,283.738698233
2014-02-09,P534B0,328.552075903
2014-02-09,P534B1,377.455842334
2014-02-09,P534B2,463.36973633
2014-02-09,P534B3,320.798426394
2014-02-09,P534B4,442.363988053
2014-02-09,P534B5,457.118497052
2014-02-09,P534B6,437.770675307
2014-02-09,P534B8,279.092165697
2014-02-09,P534B9,310.384393163
2014-02-10,P530B0,353.790758858
2014-02-10,P530B1,366.048389194
2014-02-10,P530B2,318.732292796
2014-02-10,P530B3,25.0383132564
2014-02-10,P530B4,347.12466809
2014-02-10,P530B5,423.576964247
2014-02-10,P530B6,387.868698207
2014-02-10,P530B7,436.30048315
2014-02-10,P530B9,225.025283675
2014-02-10,P531B0,200.74849286
2014-02-10,P531B1,225.1884987
2014-02-10,P531B2,263.083822465
2014-02-10,P531B4,346.757401293
2014-02-10,P531B5,238.955258343
2014-02-10,P531B6,219.981209331
2014-02-10,P531B7,250.257747705
2014-02-10,P531B8,199.658229248
2014-02-10,P531B9,349.981766787
2014-02-10,P532B0,154.169752362
2014-02-10,P532B1,316.761977512
2014-02-10,P532B2,384.50514914
2014-02-10,P532B3,285.693119883
2014-02-10,P532B4,395.48410106
2014-02-10,P532B5,274.26921754
2014-02-10,P532B6,240.849876801
2014-02-10,P532B7,309.230320246
2014-02-10,P532B8,297.737455528
2014-02-10,P532B9,375.865963981
2014-02-10,P533B0,296.125605938
2014-02-10,P533B2,398.139879696
2014-02-10,P533B4,373.650204489
2014-02-10,P533B5,358.749420402
2014-02-10,P533B6,251.989474674
2014-02-10,P533B7,298.882434215
2014-02-10,P533B8,427.898403496
2014-02-10,P533B9,208.37482723
2014-02-10,P534B0,328.161790979
2014-02-10,P534B2,276.669894002
2014-02-10,P534B3,210.270633734
2014-02-10,P534B4,423.946943278
2014-02-10,P534B6,162.239025169
2014-02-10,P534B7,346.183238809
2014-02-10,P534B8,321.1273284
2014-02-10,P534B9,285.388239141
2014-02-11,P530B0,258.633304781
2014-02-11,P530B1,294.38932011
2014-02-11,P530B4,314.594827764
2014-02-11,P530B5,292.265786333
2014-02-11,P530B6,392.174122395
2014-02-11,P530B7,101.924097723
2014-02-11,P530B8,262.686837566
2014-02-11,P530B9,399.25345813
2014-02-11,P531B0,382.381238977
2014-02-11,P531B1,159.646376918
2014-02-11,P531B2,309.713670817
2014-02-11,P531B3,364.368890108
2014-02-11,P531B4,298.613227356
2014-02-11,P531B5,277.111793045
2014-02-11,P531B6,230.480754598
2014-02-11,P531B7,212.027844259
2014-02-11,P531B8,86.2376313367
2014-02-11,P531B9,324.936912742
2014-02-11,P532B0,378.513251514
2014-02-11,P532B1,88.9643735495
2014-02-11,P532B2,443.849929472
2014-02-11,P532B3,460.368879398
2014-02-11,P532B5,249.241458519
2014-02-11,P532B6,458.73557373
2014-02-11,P532B7,341.657102148
2014-02-11,P532B9,348.918330419
2014-02-11,P533B0,404.261484054
2014-02-11,P533B1,296.554899028
2014-02-11,P533B2,421.947851092
2014-02-11,P533B3,505.962793
2014-02-11,P533B4,257.756200803
2014-02-11,P533B6,230.838113518
2014-02-11,P533B7,209.312460607
2014-02-11,P533B9,369.423307074
2014-02-11,P534B0,360.435051954
2014-02-11,P534B1,484.396503865
2014-02-11,P534B2,357.68617994
2014-02-11,P534B3,323.057180501
2014-02-11,P534B4,365.401729346
2014-02-11,P534B6,202.62251811
2014-02-11,P534B7,388.945072288
2014-02-11,P534B8,220.043807609
2014-02-11,P534B9,395.743641058
2014-02-12,P530B0,260.579464358
2014-02-12,P530B1,152.773161774
2014-02-12,P530B2,270.537519152
2014-02-12,P530B3,342.065155073
2014-02-12,P530B4,522.942317218
2014-02-12,P530B5,307.457104032
2014-02-12,P530B6,296.966784326
2014-02-12,P530B7,330.445776463
2014-02-12,P530B8,356.016116852
2014-02-12,P530B9,134.186014291
2014-02-12,P531B0,298.4336773
2014-02-12,P531B1,254.130236331
2014-02-12,P531B2,225.710208562
2014-02-12,P531B3,350.794950344
2014-02-12,P531B4,459.391125742
2014-02-12,P531B5,19.4394162128
2014-02-12,P531B6,344.483141417
2014-02-12,P531B8,233.791933743
2014-02-12,P531B9,343.397184545
2014-02-12,P532B0,175.451895451
2014-02-12,P532B1,332.616112011
2014-02-12,P532B2,216.470002305
2014-02-12,P532B3,354.155420234
2014-02-12,P532B4,335.053132671
2014-02-12,P532B5,209.539285689
2014-02-12,P532B6,212.474055823
2014-02-12,P532B7,331.509014294
2014-02-12,P532B8,217.405078803
2014-02-12,P532B9,359.889001185
2014-02-12,P533B0,270.208877024
2014-02-12,P533B1,378.913806293
2014-02-12,P533B3,389.292855007
2014-02-12,P533B4,172.420616424
2014-02-12,P533B5,246.4175184
2014-02-12,P533B6,273.508356472
2014-02-12,P533B7,267.35928562
2014-02-12,P533B8,281.935931958
2014-02-12,P534B0,422.397347618
2014-02-12,P534B1,237.659246601
2014-02-12,P534B2,272.593424059
2014-02-12,P534B4,398.255621854
2014-02-12,P534B5,328.778284518
2014-02-12,P534B6,175.059915351
2014-02-12,P534B7,426.740308393
2014-02-12,P534B8,488.522032652
2014-02-13,P530B0,300.823605171
2014-02-13,P530B1,236.73117847
2014-02-13,P530B2,306.131903061
2014-02-13,P530B3,319.424960227
2014-02-13,P530B4,273.476186959
2014-02-13,P530B5,285.635753248
2014-02-13,P530B6,301.871542915
2014-02-13,P530B7,194.323070115
2014-02-13,P530B8,477.851598946
2014-02-13,P530B9,165.485649612
2014-02-13,P531B1,306.74111479
2014-02-13,P531B2,256.392097717
2014-02-13,P531B3,327.31491445
2014-02-13,P531B4,242.873770051
2014-02-13,P531B5,339.866226936
2014-02-13,P531B6,282.959681296
2014-02-13,P531B7,274.589352332
2014-02-13,P531B8,117.322717097
2014-02-13,P531B9,220.414368187
2014-02-13,P532B1,209.818416434
2014-02-13,P532B2,280.597315293
2014-02-13,P532B3,392.367873335
2014-02-13,P532B5,347.450605418
2014-02-13,P532B6,322.021691082
2014-02-13,P532B7,376.546406666
2014-02-13,P532B8,278.017619814
2014-02-13,P532B9,462.423759812
2014-02-13,P533B0,229.612551097
2014-02-13,P533B1,179.986526931
2014-02-13,P533B2,223.737568977
2014-02-13,P533B3,454.386853081
2014-02-13,P533B5,205.747991831
2014-02-13,P533B6,225.50372988
2014-02-13,P533B8,405.728897362
2014-02-13,P533B9,473.472038765
2014-02-13,P534B1,151.896953636
2014-02-13,P534B2,427.233133287
2014-02-13,P534B3,215.221801691
2014-02-13,P534B4,121.128272913
2014-02-13,P534B5,327.684494459
2014-02-13,P534B6,93.7051127619
2014-02-13,P534B7,275.752955733
2014-02-13,P534B8,316.2045059
2014-02-13,P534B9,295.54171344
2014-02-14,P530B0,432.089635057
2014-02-14,P530B2,181.379813985
2014-02-14,P530B3,132.442202399
2014-02-14,P530B4,252.968631081
2014-02-14,P530B6,153.105332261
2014-02-14,P530B7,482.412523548
2014-02-14,P530B8,459.410759226
2014-02-14,P530B9,260.319315667
2014-02-14,P531B0,351.444587168
2014-02-14,P531B1,327.192882348
2014-02-14,P531B2,215.292504027
2014-02-14,P531B3,317.63345073
2014-02-14,P531B4,331.875137692
2014-02-14,P531B5,223.424832127
2014-02-14,P531B6,313.982412261
2014-02-14,P531B7,312.170353514
2014-02-14,P531B8,201.346508793
2014-02-14,P531B9,279.007362128
2014-02-14,P532B0,327.121620204
2014-02-14,P532B2,177.669000505
2014-02-14,P532B3,421.321234726
2014-02-14,P532B4,380.387997517
2014-02-14,P532B5,366.489140226
2014-02-14,P532B6,326.430654476
2014-02-14,P532B7,192.919865347
2014-02-14,P532B8,315.085651184
2014-02-14,P532B9,455.630605952
2014-02-14,P533B0,261.480235715
2014-02-14,P533B1,487.8630497
2014-02-14,P533B2,235.127952154
2014-02-14,P533B3,183.513305672
2014-02-14,P533B4,124.105674092
2014-02-14,P533B5,358.614709286
2014-02-14,P533B6,291.693859756
2014-02-14,P533B7,307.607714268
2014-02-14,P533B8,235.508365026
2014-02-14,P533B9,295.17685542
2014-02-14,P534B0,118.529071514
2014-02-14,P534B1,274.241898488
2014-02-14,P534B2,340.22018035
2014-02-14,P534B3,376.876165468
2014-02-14,P534B4,323.063079841
2014-02-14,P534B5,186.39785367
2014-02-14,P534B6,556.112834288
2014-02-14,P534B7,222.91024147
2014-02-14,P534B9,415.193165951
2014-02-15,P530B0,140.923250888
2014-02-15,P530B1,367.165001333
2014-02-15,P530B2,268.536772454
2014-02-15,P530B3,204.54023547
2014-02-15,P530B4,446.259900761
2014-02-15,P530B5,298.420877754
2014-02-15,P530B6,219.056115496
2014-02-15,P530B7,385.255664544
2014-02-15,P530B8,377.826360407
2014-02-15,P530B9,265.395525042
2014-02-15,P531B0,327.310769136
2014-02-15,P531B1,391.957257054
2014-02-15,P531B2,206.56184986
2014-02-15,P531B3,253.325180439
2014-02-15,P531B4,157.512731063
2014-02-15,P531B7,100.610710092
2014-02-15,P531B8,286.09789659
2014-02-15,P532B0,242.76977934
2014-02-15,P532B1,403.818690676
2014-02-15,P532B2,490.782296856
2014-02-15,P532B3,398.880938722
2014-02-15,P532B4,345.362483292
2014-02-15,P532B5,99.7208660577
2014-02-15,P532B6,367.61688047
2014-02-15,P532B7,193.512465262
2014-02-15,P532B8,182.774209909
2014-02-15,P532B9,370.827615449
2014-02-15,P533B0,175.147031256
2014-02-15,P533B1,244.703186401
2014-02-15,P533B2,196.522041156
2014-02-15,P533B4,243.22028542
2014-02-15,P533B5,360.651531054
2014-02-15,P533B6,299.763083338
2014-02-15,P533B7,197.061147582
2014-02-15,P533B8,226.181249587
2014-02-15,P533B9,272.139554047
2014-02-15,P534B0,275.719983583
2014-02-15,P534B1,330.880180492
2014-02-15,P534B2,374.431313526
2014-02-15,P534B3,236.988532202
2014-02-15,P534B4,313.956565984
2014-02-15,P534B5,331.955447735
2014-02-15,P534B6,325.457873139
2014-02-15,P534B7,165.971540502
2014-02-15,P534B8,403.65201448
2014-02-16,P530B0,250.234419697
2014-02-16,P530B1,252.26462488
2014-02-16,P530B2,166.681611935
2014-02-16,P530B3,282.709361184
2014-02-16,P530B4,467.94468917
2014-02-16,P530B5,412.212709448
2014-02-16,P530B6,288.182124185
2014-02-16,P530B7,258.736917703
2014-02-16,P530B8,338.588172964
2014-02-16,P530B9,404.761469411
2014-02-16,P531B0,381.812959794
2014-02-16,P531B1,217.8484543
2014-02-16,P531B2,274.39844807
2014-02-16,P531B3,447.275911634
2014-02-16,P531B4,193.383684177
2014-02-16,P531B5,189.758712882
2014-02-16,P531B6,397.517803664
2014-02-16,P531B7,372.637816303
2014-02-16,P532B0,318.687356038
2014-02-16,P532B1,325.426590627
2014-02-16,P532B2,282.970278337
2014-02-16,P532B3,285.939899756
2014-02-16,P532B4,360.833329812
2014-02-16,P532B5,296.745080561
2014-02-16,P532B6,202.888139852
2014-02-16,P532B8,284.499149709
2014-02-16,P532B9,511.162381451
2014-02-16,P533B0,297.281255149
2014-02-16,P533B1,499.50868689
2014-02-16,P533B2,269.283608733
2014-02-16,P533B3,353.252819986
2014-02-16,P533B4,274.152065413
2014-02-16,P533B5,362.536951101
2014-02-16,P533B6,219.048731394
2014-02-16,P533B7,230.832460496
2014-02-16,P533B8,313.471707127
2014-02-16,P534B0,317.298282105
2014-02-16,P534B1,203.454214567
2014-02-16,P534B2,394.501580447
2014-02-16,P534B4,311.501555923
2014-02-16,P534B5,262.825461982
2014-02-16,P534B6,310.833906347
2014-02-16,P534B7,145.37180396
2014-02-16,P534B8,361.644601926
2014-02-16,P534B9,584.301394228
2014-02-17,P530B0,464.271970843
2014-02-17,P530B1,365.814250482
2014-02-17,P530B2,258.195819636
2014-02-17,P530B3,287.358493654
2014-02-17,P530B4,346.175012237
2014-02-17,P530B5,290.562562396
2014-02-17,P530B6,386.282587164
2014-02-17,P530B8,309.298650949
2014-02-17,P530B9,358.031205951
2014-02-17,P531B0,431.173044117
2014-02-17,P531B1,109.592678777
2014-02-17,P531B2,442.323237115
2014-02-17,P531B3,292.374395247
2014-02-17,P531B4,460.020499547
2014-02-17,P531B5,347.496164385
2014-02-17,P531B6,246.475487007
2014-02-17,P531B7,533.246280391
2014-02-17,P531B8,310.055685362
2014-02-17,P531B9,403.367418976
2014-02-17,P532B0,209.982135363
2014-02-17,P532B1,282.391570741
2014-02-17,P532B3,409.405451275
2014-02-17,P532B4,344.283289979
2014-02-17,P532B5,366.972333541
2014-02-17,P532B6,505.72504625
2014-02-17,P532B7,587.384615642
2014-02-17,P532B8,401.576460267
2014-02-17,P532B9,255.745639124
2014-02-17,P533B0,433.956237257
2014-02-17,P533B1,196.159778016
2014-02-17,P533B2,431.108214581
2014-02-17,P533B3,339.524360885
2014-02-17,P533B4,87.8345840265
2014-02-17,P533B5,410.555655239
2014-02-17,P533B6,139.467093971
2014-02-17,P533B7,183.186373152
2014-02-17,P533B8,355.105204867
2014-02-17,P533B9,434.332945301
2014-02-17,P534B0,307.624885905
2014-02-17,P534B1,117.876104511
2014-02-17,P534B2,368.841078367
2014-02-17,P534B3,452.87591594
2014-02-17,P534B4,361.747255882
2014-02-17,P534B5,227.017368897
2014-02-17,P534B6,298.682151141
2014-02-17,P534B7,626.738686467
2014-02-17,P534B8,333.323744967
2014-02-17,P534B9,273.481022199
2014-02-18,P530B0,272.90161822
2014-02-18,P530B1,315.775338768
2014-02-18,P530B3,220.174405449
2014-02-18,P530B4,399.98337692
2014-02-18,P530B5,221.115068509
2014-02-18,P530B6,304.417835974
2014-02-18,P530B7,361.819940465
2014-02-18,P531B0,320.349231069
2014-02-18,P531B1,318.181999862
2014-02-18,P531B2,323.13170103
2014-02-18,P531B3,312.370839124
2014-02-18,P531B5,325.94834982
2014-02-18,P531B6,291.693413158
2014-02-18,P531B7,426.505908921
2014-02-18,P531B8,402.715840102
2014-02-18,P532B0,263.332289724
2014-02-18,P532B1,161.98765663
2014-02-18,P532B2,229.825701263
2014-02-18,P532B3,484.184702771
2014-02-18,P532B4,358.804077809
2014-02-18,P532B5,127.993574391
2014-02-18,P532B6,378.64998654
2014-02-18,P532B7,591.965181167
2014-02-18,P532B8,258.336335625
2014-02-18,P532B9,433.346211598
2014-02-18,P533B0,424.67069812
2014-02-18,P533B1,222.50159579
2014-02-18,P533B2,172.182644379
2014-02-18,P533B3,284.571007625
2014-02-18,P533B5,422.572030976
2014-02-18,P533B6,377.480684219
2014-02-18,P533B7,316.290121713
2014-02-18,P533B8,259.003743334
2014-02-18,P533B9,440.741700554
2014-02-18,P534B0,254.703040812
2014-02-18,P534B2,220.865987047
2014-02-18,P534B3,227.506555197
2014-02-18,P534B4,403.215421926
2014-02-18,P534B5,323.616275172
2014-02-18,P534B6,211.811436689
2014-02-18,P534B7,185.347313687
2014-02-18,P534B8,290.963696364
2014-02-18,P534B9,249.481564684
2014-02-19,P530B0,264.984934459
2014-02-19,P530B1,434.385238916
2014-02-19,P530B2,400.778520423
2014-02-19,P530B3,207.530158082
2014-02-19,P530B5,329.69393444
2014-02-19,P530B6,118.466653878
2014-02-19,P530B7,212.394344964
2014-02-19,P530B8,292.596482482
2014-02-19,P530B9,210.5692323
2014-02-19,P531B0,268.929565165
2014-02-19,P531B1,171.573252303
2014-02-19,P531B2,244.16968048
2014-02-19,P531B3,419.509589836
2014-02-19,P531B4,112.468619387
2014-02-19,P531B6,356.43801945
2014-02-19,P531B7,118.131930833
2014-02-19,P531B8,524.637990836
2014-02-19,P532B0,472.171478833
2014-02-19,P532B1,482.734854914
2014-02-19,P532B2,245.745750195
2014-02-19,P532B3,389.816596569
2014-02-19,P532B5,391.1049321
2014-02-19,P532B6,100.110212052
2014-02-19,P532B7,228.624885518
2014-02-19,P532B8,258.913042022
2014-02-19,P532B9,345.660250386
2014-02-19,P533B0,316.697702819
2014-02-19,P533B1,276.25807856
2014-02-19,P533B2,361.210016664
2014-02-19,P533B3,324.402297465
2014-02-19,P533B4,408.792103808
2014-02-19,P533B5,179.646910919
2014-02-19,P533B6,320.042161685
2014-02-19,P533B7,558.710204644
2014-02-19,P533B8,449.431980376
2014-02-19,P533B9,352.049220904
2014-02-19,P534B0,288.048790157
2014-02-19,P534B1,470.659616079
2014-02-19,P534B2,249.927684977
2014-02-19,P534B3,262.663155727
2014-02-19,P534B5,346.815043041
2014-02-19,P534B6,391.958113901
2014-02-19,P534B7,159.848479902
2014-02-19,P534B8,187.375541884
2014-02-19,P534B9,329.195554745
2014-02-20,P530B0,312.885762075
2014-02-20,P530B1,122.487741438
2014-02-20,P530B2,344.521878851
2014-02-20,P530B3,414.3417828
2014-02-20,P530B4,321.000679609
2014-02-20,P530B5,378.662153114
2014-02-20,P530B6,183.866677523
2014-02-20,P530B7,253.529219706
2014-02-20,P530B8,423.468916356
2014-02-20,P530B9,282.911583447
2014-02-20,P531B0,293.050221635
2014-02-20,P531B1,365.36825558
2014-02-20,P531B2,340.802074001
2014-02-20,P531B3,307.035856268
2014-02-20,P531B4,288.146192373
2014-02-20,P531B5,213.77799258
2014-02-20,P531B6,271.739147158
2014-02-20,P531B7,317.979556975
2014-02-20,P531B8,402.056685932
2014-02-20,P531B9,293.360660312
2014-02-20,P532B0,428.054260127
2014-02-20,P532B1,261.826202439
2014-02-20,P532B2,523.043671127
2014-02-20,P532B3,44.04539349
2014-02-20,P532B5,295.453684851
2014-02-20,P532B6,306.947725424
2014-02-20,P532B7,287.907717651
2014-02-20,P532B9,346.16881682
2014-02-20,P533B0,312.442518092
2014-02-20,P533B1,437.447747098
2014-02-20,P533B2,220.758873029
2014-02-20,P533B3,339.304676892
2014-02-20,P533B4,279.852767501
2014-02-20,P533B5,314.599297223
2014-02-20,P533B6,270.932331796
2014-02-20,P533B7,503.37167123
2014-02-20,P533B8,180.527339961
2014-02-20,P534B0,295.719807754
2014-02-20,P534B1,336.053828691
2014-02-20,P534B2,206.223755713
2014-02-20,P534B4,399.922512959
2014-02-20,P534B5,262.584542361
2014-02-20,P534B6,295.09040768
2014-02-20,P534B8,318.063777399
2014-02-20,P534B9,310.679833465
2014-02-21,P530B0,276.884494888
2014-02-21,P530B1,455.051252307
2014-02-21,P530B2,162.643405686
2014-02-21,P530B3,148.826002157
2014-02-21,P530B4,397.797676822
2014-02-21,P530B5,315.887409869
2014-02-21,P530B6,397.341898241
2014-02-21,P530B7,219.677200665
2014-02-21,P530B8,437.110699361
2014-02-21,P530B9,258.345326075
2014-02-21,P531B1,357.883376411
2014-02-21,P531B2,305.804442
2014-02-21,P531B3,287.622464007
2014-02-21,P531B4,200.919473341
2014-02-21,P531B5,327.835643655
2014-02-21,P531B6,223.907406597
2014-02-21,P531B7,281.072611272
2014-02-21,P531B8,199.38979377
2014-02-21,P531B9,381.904354978
2014-02-21,P532B0,420.32766545
2014-02-21,P532B2,369.464173277
2014-02-21,P532B3,58.979273242
2014-02-21,P532B4,359.32468681
2014-02-21,P532B5,300.506856259
2014-02-21,P532B6,243.226662437
2014-02-21,P532B7,338.86299119
2014-02-21,P532B8,308.818350914
2014-02-21,P532B9,455.913296257
2014-02-21,P533B0,381.995626454
2014-02-21,P533B1,330.287154286
2014-02-21,P533B2,237.029632941
2014-02-21,P533B3,332.077395038
2014-02-21,P533B4,336.904164805
2014-02-21,P533B6,270.909571755
2014-02-21,P533B7,138.16359157
2014-02-21,P533B8,230.855618377
2014-02-21,P534B0,357.084362902
2014-02-21,P534B1,252.204837611
2014-02-21,P534B2,297.735515041
2014-02-21,P534B4,174.646891628
2014-02-21,P534B5,211.591232296
2014-02-21,P534B6,341.557494795
2014-02-21,P534B7,420.372024413
2014-02-21,P534B8,362.550153322
2014-02-21,P534B9,272.018002789
2014-02-22,P530B1,434.818458961
2014-02-22,P530B2,307.071009236
2014-02-22,P530B3,273.970011094
2014-02-22,P530B4,538.802228042
2014-02-22,P530B5,165.678476899
2014-02-22,P530B6,219.072469674
2014-02-22,P530B7,217.126148162
2014-02-22,P530B8,336.481901559
2014-02-22,P530B9,281.356316834
2014-02-22,P531B0,185.493467908
2014-02-22,P531B1,321.167931548
2014-02-22,P531B2,309.857873639
2014-02-22,P531B3,480.871128661
2014-02-22,P531B4,309.592648432
2014-02-22,P531B5,198.440478838
2014-02-22,P531B6,397.793090496
2014-02-22,P531B7,313.971301965
2014-02-22,P531B8,348.204035167
2014-02-22,P532B0,332.01940194
2014-02-22,P532B1,215.790348342
2014-02-22,P532B2,374.224658299
2014-02-22,P532B3,204.671528312
2014-02-22,P532B4,289.87480405
2014-02-22,P532B5,243.945181435
2014-02-22,P532B6,304.231984007
2014-02-22,P532B7,136.986937621
2014-02-22,P532B8,272.620335345
2014-02-22,P532B9,255.642136926
2014-02-22,P533B0,76.2274561612
2014-02-22,P533B1,378.061679983
2014-02-22,P533B2,321.75392586
2014-02-22,P533B3,234.835952821
2014-02-22,P533B4,345.297357671
2014-02-22,P533B5,174.670603205
2014-02-22,P533B6,355.623026984
2014-02-22,P533B7,398.617015699
2014-02-22,P533B8,257.792607051
2014-02-22,P533B9,431.311383971
2014-02-22,P534B0,291.862832789
2014-02-22,P534B1,292.251629325
2014-02-22,P534B2,211.160901626
2014-02-22,P534B3,372.681503587
2014-02-22,P534B4,233.682927519
2014-02-22,P534B5,255.403210033
2014-02-22,P534B6,356.185906976
2014-02-22,P534B7,171.268463123
2014-02-22,P534B8,251.380003932
2014-02-22,P534B9,179.663726267
2014-02-23,P530B0,236.157443385
2014-02-23,P530B1,402.979068204
2014-02-23,P530B2,264.718154821
2014-02-23,P530B3,397.674081493
2014-02-23,P530B5,263.006547567
2014-02-23,P530B7,164.126683362
2014-02-23,P530B8,315.631668176
2014-02-23,P530B9,244.016843572
2014-02-23,P531B0,200.878373156
2014-02-23,P531B1,431.787036442
2014-02-23,P531B2,358.372230677
2014-02-23,P531B4,139.524111642
2014-02-23,P531B5,362.44592512
2014-02-23,P531B6,224.703517281
2014-02-23,P531B7,304.463572359
2014-02-23,P531B8,394.156372297
2014-02-23,P531B9,-13.9118464275
2014-02-23,P532B0,207.286953428
2014-02-23,P532B1,192.365038069
2014-02-23,P532B2,295.614560949
2014-02-23,P532B3,428.900003482
2014-02-23,P532B4,339.825024219
2014-02-23,P532B5,191.630100971
2014-02-23,P532B6,307.337608513
2014-02-23,P532B7,207.26448658
2014-02-23,P532B8,309.361756962
2014-02-23,P532B9,359.326845506
2014-02-23,P533B0,235.247756537
2014-02-23,P533B1,268.808930823
2014-02-23,P533B2,373.375458801
2014-02-23,P533B3,254.238085473
2014-02-23,P533B4,244.339990624
2014-02-23,P533B5,245.189185946
2014-02-23,P533B6,239.020546101
2014-02-23,P533B7,302.087896521
2014-02-23,P533B8,462.771078985
2014-02-23,P533B9,299.757854467
2014-02-23,P534B0,336.43033936
2014-02-23,P534B1,262.120102292
2014-02-23,P534B2,213.49396064
2014-02-23,P534B3,259.070404519
2014-02-23,P534B4,390.172017822
2014-02-23,P534B5,366.369967555
2014-02-23,P534B6,375.680838135
2014-02-23,P534B7,345.952793788
2014-02-23,P534B8,388.562292034
2014-02-24,P530B0,252.359294976
2014-02-24,P530B1,458.618658047
2014-02-24,P530B2,242.760369476
2014-02-24,P530B3,186.844208737
2014-02-24,P530B4,471.702345403
2014-02-24,P530B5,408.721571594
2014-02-24,P530B6,475.042857639
2014-02-24,P530B7,249.216674354
2014-02-24,P530B8,264.619820746
2014-02-24,P530B9,273.610597527
2014-02-24,P531B0,370.110093366
2014-02-24,P531B1,223.832561223
2014-02-24,P531B2,265.923645161
2014-02-24,P531B4,408.706913686
2014-02-24,P531B5,346.044329161
2014-02-24,P531B6,268.583884056
2014-02-24,P531B7,243.026072151
2014-02-24,P532B0,214.858675983
2014-02-24,P532B1,286.030436408
2014-02-24,P532B2,305.842846581
2014-02-24,P532B3,282.424864477
2014-02-24,P532B4,314.628010185
2014-02-24,P532B5,310.472848354
2014-02-24,P532B6,182.549945331
2014-02-24,P532B8,155.750302121
2014-02-24,P533B0,181.328324446
2014-02-24,P533B1,420.211322599
2014-02-24,P533B2,362.616205828
2014-02-24,P533B3,310.139489613
2014-02-24,P533B4,182.112739283
2014-02-24,P533B6,313.64176123
2014-02-24,P533B7,344.181155784
2014-02-24,P533B8,441.713689484
2014-02-24,P533B9,363.00554821
2014-02-24,P534B0,469.4627836
2014-02-24,P534B1,205.954673588
2014-02-24,P534B2,470.296396403
2014-02-24,P534B3,254.727737163
2014-02-24,P534B4,112.553865035
2014-02-24,P534B5,401.602873077
2014-02-24,P534B7,285.267310487
2014-02-24,P534B8,156.476329367
2014-02-24,P534B9,290.825206695
2014-02-25,P530B0,251.957334735
2014-02-25,P530B1,212.672891389
2014-02-25,P530B2,404.290504318
2014-02-25,P530B3,396.749709222
2014-02-25,P530B4,242.456877995
2014-02-25,P530B5,325.526351092
2014-02-25,P530B6,219.481421368
2014-02-25,P530B7,289.216538301
2014-02-25,P530B8,198.205748765
2014-02-25,P530B9,355.604909246
2014-02-25,P531B0,288.60501079
2014-02-25,P531B1,265.507182223
2014-02-25,P531B2,492.278462003
2014-02-25,P531B3,354.421360512
2014-02-25,P531B4,204.619632641
2014-02-25,P531B5,246.803806778
2014-02-25,P531B6,252.35207536
2014-02-25,P531B7,48.1641423762
2014-02-25,P531B8,456.350412309
2014-02-25,P531B9,363.439380863
2014-02-25,P532B0,292.142486874
2014-02-25,P532B1,272.306608845
2014-02-25,P532B3,464.986255419
2014-02-25,P532B4,152.733163558
2014-02-25,P532B6,231.941625163
2014-02-25,P532B7,298.641023474
2014-02-25,P532B8,61.609486998
2014-02-25,P532B9,423.486441227
2014-02-25,P533B0,211.039629602
2014-02-25,P533B1,342.540843675
2014-02-25,P533B2,298.683925905
2014-02-25,P533B3,149.155925013
2014-02-25,P533B4,311.758567525
2014-02-25,P533B5,354.033487396
2014-02-25,P533B6,410.995402942
2014-02-25,P533B7,293.248576148
2014-02-25,P533B8,294.29818868
2014-02-25,P533B9,267.541675536
2014-02-25,P534B0,259.775288491
2014-02-25,P534B1,356.567014811
2014-02-25,P534B2,326.334528286
2014-02-25,P534B3,410.485108836
2014-02-25,P534B4,345.436134271
2014-02-25,P534B5,296.429075455
2014-02-25,P534B6,224.458066448
2014-02-25,P534B7,238.609547908
2014-02-25,P534B8,366.312546044
2014-02-25,P534B9,145.889795811
2014-02-26,P530B0,273.832668806
2014-02-26,P530B1,461.394670968
2014-02-26,P530B2,249.747514772
2014-02-26,P530B3,467.930105626
2014-02-26,P530B4,256.926977406
2014-02-26,P530B6,262.356634378
2014-02-26,P530B7,541.995659217
2014-02-26,P530B8,284.950448347
2014-02-26,P530B9,278.599239279
2014-02-26,P531B0,250.861632416
2014-02-26,P531B2,304.592771171
2014-02-26,P531B3,218.016829439
